benchmark,cpu_time,number_of_decisions,status,wall_time
j2045_5,4.68s,1955743,SATISFIABLE,5.14s
j2045_6,5.15s,2521922,SATISFIABLE,5.22s
j2045_7,5.28s,406409,SATISFIABLE,5.58s
j2045_8,5.73s,1416364,SATISFIABLE,5.83s
j2045_9,5.20s,1669578,SATISFIABLE,5.47s
j2046_1,6.00s,1513050,SATISFIABLE,6.09s
j2046_10,5.81s,4110536,SATISFIABLE,5.94s
j2046_2,5.25s,2652931,SATISFIABLE,6.17s
j2046_3,5.43s,2752267,SATISFIABLE,5.53s
j2046_4,5.15s,2145032,SATISFIABLE,5.18s
j2046_5,5.30s,3443179,SATISFIABLE,5.37s
j2046_6,6.03s,2826108,SATISFIABLE,6.10s
j2046_7,5.22s,3218738,SATISFIABLE,5.29s
j2046_8,5.89s,2808045,SATISFIABLE,5.98s
j2046_9,5.28s,4391251,SATISFIABLE,5.36s
j2047_1,5.58s,3614874,SATISFIABLE,5.76s
j2047_10,5.72s,3824654,SATISFIABLE,5.89s
j2047_2,5.75s,3900166,SATISFIABLE,5.86s
j2047_3,5.18s,7792249,SATISFIABLE,5.26s
j2047_4,5.27s,6266669,SATISFIABLE,5.37s
j2047_5,3.84s,3271418,SATISFIABLE,5.36s
j2047_6,5.37s,2486607,SATISFIABLE,5.54s
j2047_7,5.58s,2826076,SATISFIABLE,5.70s
j2047_8,5.15s,7251373,SATISFIABLE,5.25s
j2047_9,5.20s,3501087,SATISFIABLE,5.30s
j2048_1,5.75s,3883939,SATISFIABLE,5.84s
j2048_10,5.32s,4289787,SATISFIABLE,5.43s
j2048_2,5.93s,5424969,SATISFIABLE,6.07s
j2048_3,5.44s,7538214,SATISFIABLE,5.55s
j2048_4,5.19s,4397421,SATISFIABLE,5.31s
j2048_5,5.19s,8069464,SATISFIABLE,5.32s
j2048_6,5.24s,7959620,SATISFIABLE,5.33s
j2048_7,5.22s,3116476,SATISFIABLE,5.30s
j2048_8,5.19s,8257997,SATISFIABLE,5.29s
j2048_9,5.19s,6798722,SATISFIABLE,5.26s
j2049_1,5.46s,637261,SATISFIABLE,5.51s
j2049_10,5.53s,1067541,SATISFIABLE,5.77s
j2049_2,1.50s,1096282,OPTIMAL,1.58s
j2049_3,5.08s,850555,SATISFIABLE,5.21s
j2049_4,4.64s,568623,OPTIMAL,4.74s
j2049_5,3.85s,1745540,OPTIMAL,3.92s
j2049_6,5.05s,642744,SATISFIABLE,5.14s
j2049_7,4.45s,1551706,OPTIMAL,4.54s
j2049_8,5.35s,899272,SATISFIABLE,5.45s
j2049_9,4.64s,1875495,OPTIMAL,4.71s
j2050_1,2.60s,1387032,OPTIMAL,2.68s
j2050_10,1.87s,1712957,OPTIMAL,1.92s
j2050_2,3.18s,2156896,OPTIMAL,3.25s
j2050_3,2.76s,2236982,OPTIMAL,2.92s
j2050_4,4.93s,2100984,SATISFIABLE,5.26s
j2050_5,939.45ms,1783083,OPTIMAL,1.03s
j2050_6,1.30s,2149058,OPTIMAL,1.33s
j2050_7,4.49s,2259047,OPTIMAL,4.57s
j2050_8,2.94s,2103918,OPTIMAL,2.99s
j2050_9,1.95s,1451554,OPTIMAL,2.68s
j2051_1,1.94s,2932939,OPTIMAL,2.18s
j2051_10,1.89s,6321167,OPTIMAL,1.99s
j2051_2,2.90s,4002718,OPTIMAL,2.97s
j2051_3,2.34s,2154441,OPTIMAL,2.53s
j2051_4,3.96s,2726255,OPTIMAL,4.05s
j2051_5,2.70s,2055837,OPTIMAL,2.72s
j2051_6,2.49s,2227179,OPTIMAL,2.58s
j2051_7,2.85s,2325610,OPTIMAL,2.93s
j2051_8,5.15s,2574658,SATISFIABLE,5.26s
j2051_9,2.20s,3485414,OPTIMAL,2.29s
j2052_1,4.99s,3487176,OPTIMAL,5.13s
j2052_10,2.67s,3233304,OPTIMAL,2.82s
j2052_2,4.68s,5067243,OPTIMAL,4.83s
j2052_3,2.12s,3239409,OPTIMAL,2.23s
j2052_4,2.07s,3745876,OPTIMAL,2.10s
j2052_5,4.45s,4701296,OPTIMAL,4.62s
j2052_6,1.89s,3350684,OPTIMAL,1.95s
j2052_7,4.12s,3595890,OPTIMAL,4.23s
j2052_8,3.61s,3424595,OPTIMAL,3.71s
j2052_9,3.51s,5142276,OPTIMAL,3.63s
j2053_1,5.19s,2028467,SATISFIABLE,5.37s
j2053_10,6.02s,2037614,SATISFIABLE,6.11s
j2053_2,5.29s,1357512,SATISFIABLE,5.36s
j2053_3,5.88s,1330224,SATISFIABLE,5.97s
j2053_4,5.83s,1948774,SATISFIABLE,5.92s
j2053_5,5.18s,2625064,SATISFIABLE,5.32s
j2053_6,5.16s,2482511,SATISFIABLE,5.30s
j2053_7,5.22s,2364118,SATISFIABLE,5.35s
j2053_8,5.26s,1374013,SATISFIABLE,5.31s
j2053_9,5.49s,1749514,SATISFIABLE,5.58s
j2054_1,5.17s,5346598,SATISFIABLE,5.29s
j2054_10,4.82s,4532782,OPTIMAL,4.93s
j2054_2,5.24s,3805669,SATISFIABLE,5.32s
j2054_3,4.94s,4036214,SATISFIABLE,5.33s
j2054_4,4.98s,3057461,SATISFIABLE,5.23s
j2054_5,4.97s,7847460,OPTIMAL,5.19s
j2054_6,5.56s,2258357,SATISFIABLE,5.69s
j2054_7,5.38s,3524727,SATISFIABLE,5.55s
j2054_8,5.80s,2612157,SATISFIABLE,5.95s
j2054_9,3.75s,4592341,OPTIMAL,3.88s
j2055_1,5.29s,2866969,SATISFIABLE,5.41s
j2055_10,5.13s,6543901,SATISFIABLE,5.28s
j2055_2,3.70s,6141374,OPTIMAL,3.91s
j2055_3,5.74s,4329984,SATISFIABLE,5.88s
j2055_4,4.70s,6342392,OPTIMAL,4.74s
j2055_5,3.74s,6138362,SATISFIABLE,5.33s
j2055_6,3.07s,6369629,OPTIMAL,3.34s
